id,category,name,brand,department,distribution_center_id,cost,retail_price
2509,Active,Russell Athletic Womens Warmup Running Jogging Windbreaker Gym/Track Pant,Russell Athletic,Women,9,5.89,14.99
2510,Active,Duofold Women's Expedition Weight Two-Layer Thermal Ankle Length Bottoms #821C,Duofold,Women,10,21.21,54.39
2511,Active,Smartwool NEW Women's PhD Running Ultra Light Micro with ReliaWool,SmartWool,Women,2,7.29,15.99
2512,Active,Duofold Women's Expedition Weight Two-Layer Thermal #821A,Duofold,Women,10,24.77,54.67
2513,Active,Champion Women's Absolute Workout Tight,Champion,Women,2,14.84,40
2514,Active,Smartwool Women's Saturnsphere Toe Socks,SmartWool,Women,2,8.86,20.95
2515,Active,Women's UA EVO ColdGearÂ® Hoody Tops by Under Armour,Under Armour,Women,10,16.69,44.99
2516,Active,Alternative Women's Eco-Heather Long Pant,Alternative,Women,2,15.32,39.99
2517,Active,Champion Women's Absolute Workout Short,Champion,Women,2,91.92,216.8
2518,Active,Fold Over Waist Solid and Contrast Lounge Pants,Basic,Women,2,6.42,16.95
2519,Active,Women's UA EVO ColdGearÂ® Longsleeve Mock Tops by Under Armour,Under Armour,Women,10,21.38,49.95
2520,Active,Columbia Women's Baselayer Mid Weight Long Sleeve Top,Columbia,Women,6,30.81,71.99
2521,Active,Smartwool Women's Pinwheel Garden Sock,SmartWool,Women,2,8.11,20.95
2522,Active,Goddess Women's Sport Bra,Goddess,Women,9,25.52,56.47
2523,Active,Champion Women's Extended Size 6-Pack Performance Low Cut Socks,Champion,Women,2,6.4,14
2524,Active,3-pack Spaghetti Strap Sport Bras Fruit of the Loom,Fruit of the Loom,Women,10,8.3,18
2525,Active,Cuddl Duds Women's Soft Wear Lace Long Sleeve V-Neck,Cuddl Duds,Women,1,22.97,58.45
2526,Active,Gildan Ladies Heavy Blend Open-Bottom Sweatpants. G184FL,Gildan,Women,1,12.21,29.99
2527,Active,Cotton Spandex Full Length Dance Workout Pant,Bella,Women,4,13.53,30
2528,Active,Champion Women's Seamless Fab And Fun Sports Bra,Champion,Women,2,13.94,29.84
2529,Active,YogaColors Black Heart Tri-Blend Light Weight Raglan Pullover BR394,YogaColors,Women,2,8.55,21.99
2530,Active,Hot Chillys Women's Mirco-Elite Chamois 8K Solid Tight,Hot Chillys,Women,3,20.65,54.93
2531,Active,Danskin Women's Supplex Legging,Danskin,Women,2,15.18,33
2532,Active,Shock Absorber Women's Extreme Support Sports Bra Top #4490,Shock Absorber,Women,1,30.22,69
2533,Active,MJ Soffe Juniors Rugby Fleece Pant,MJ Soffe,Women,1,8.3,20
2534,Active,Port Authority L709 Ladies Puffy Vest,Port Authority,Women,6,17.69,44
2535,Active,Duofold Women's Mid Weight Bottom,Duofold,Women,10,11.25,30
2536,Active,Capezio Women's No Show Liner With 5-pair Pre-pack Socks,Capezio,Women,1,4.72,12.48
2537,Active,Columbia Women's Perfect Mix Vest Jacket,Columbia,Women,6,30.23,65
2538,Active,Fruit of the Loom Women's 6-Pack No-Show Socks,Fruit of the Loom,Women,10,4.37,10
2539,Active,Columbia Sportswear Women's Tamiami II Short Sleeve Shirt,Columbia,Women,6,16.9,39.95
2540,Active,Capezio Women's Camisole Leotard With Adjustable Straps,Capezio,Women,1,9.56,22.08
2541,Active,Smartwool Women's Gleaming Seedling Knee Sock,SmartWool,Women,2,9.46,23.95
2542,Active,Adidas Womens CLIMALITE Lightweight Athletic Long Sleeve V-neck Tee Shirt,adidas,Women,4,5.71,12.95
2543,Active,Glamorise Women's Adjustable Bounce Control Sports Bra,Glamorise,Women,6,21.94,51.99
2544,Active,Champion Women's Zip Tech Bra,Champion,Women,2,17.89,46
2545,Active,adidas Women's Response Drei Streifen Short-Sleeve Tee,adidas,Women,4,11.55,25
2546,Active,Zenana Contrast Waist Fold Over Yoga Shorts,Zenana,Women,2,7.98,19.99
2547,Active,adidas Women's 100G pant,adidas,Women,4,17.19,45
2548,Active,ASICS Women's Low Cut Short,ASICS,Women,1,10.81,28
2549,Active,ExOfficio Women's Give-N-Go Lacy Bikini,ExOfficio,Women,2,8.95,22
2550,Active,Soybu Women's Up Tempo Tank,Soybu,Women,3,16.74,45
2551,Active,Champion Women's Double Dry Seamless Full Support Underwire Sports Bra #6242,Champion,Women,2,18.54,46
2552,Active,SLS3 Women's Compression Socks,SLS3,Women,3,26.48,57.95
2553,Active,Fruit of the Loom Women's 6-Pack Crew Socks,Fruit of the Loom,Women,10,3.88,10
2554,Active,Quiksilver Sleever Hand Drawn OG Full-Zip Hoodie - Women's,Quiksilver,Women,9,23.12,49.5
2555,Active,Comfort Colors by Chouinard Women's Crewneck Stylish Sweatshirt. 1596,Comfort Colors,Women,10,11.13,24.09
2556,Active,Russell Athletic Women's Dri-Power Fleece Pullover Hoodie,Russell Athletic,Women,9,14.99,33.99
2557,Active,Canada Goose Women's Mystique,Canada Goose,Women,1,280.5,750
2558,Active,New Balance Women's Performance Racerback Tank Top with built in bra,New Balance,Women,3,7.63,16.99
2559,Active,NIKE WOMEN'S PRO COMPRESSION SPORTS BRA *Outstanding Support and Comfort*,Nike,Women,7,403.64,903
2560,Active,Smartwool Women's Basic Thigh High Sock,SmartWool,Women,2,10.67,26.95
2561,Active,Smartwool NEW Women's PhD Outdoor Light Mini with ReliaWool,SmartWool,Women,2,7.51,16.95
2562,Active,Mountain Hardwear Women's Pyxis Hoody,Mountain Hardwear,Women,7,49.79,130
2563,Active,Thorlo Women's Moderate Cushion Coolmax Light Hiking  Crew Sock,Thorlo,Women,6,15.98,39.95
2564,Active,Capezio Women's Turtleneck Long Sleeve Leotard,Capezio,Women,1,11.37,27
2565,Active,Hanes Women's Cushion Extra Low Cut # 650/6,Hanes,Women,3,3.74,8.49
2566,Active,Puma Women's 3 Pack Quarter,PUMA,Women,6,5.38,12
2567,Active,NIKE Women's Pro Combat Compression Dri-Fit Training Sports Bra-Blue/Gray,Nike,Women,7,13.39,32.98
2568,Active,Thorlo Women's Lite Running Mini Ankle-Cut Sock,Thorlo,Women,6,18.58,44.99
2569,Active,Danskin Women's Velourable Pant,Danskin,Women,2,21.15,45
2570,Active,Nike Lady Tempo Running Shorts,Nike,Women,7,18.22,40.48
2571,Active,Champion Women's 360 Performance Sports Bra,Champion,Women,2,20.33,46
2572,Active,Duofold Women's Midweight Long Sleeve Crew,Duofold,Women,10,11.82,28
2573,Active,Calvin Klein Performance Women's Polar Fleece Jacket,Calvin Klein Performance,Women,7,44.55,99
2574,Active,Adidas Womens Shawl Collar Hoodie Pullover Fleece Jacket,adidas,Women,4,16.41,34.99
2575,Active,Woman Within Plus Size Top sweatshirt in cozy light sherpa fleece,Woman Within,Women,5,10.5,24.99
2576,Active,Fold Over Solid or 2 Color Yoga Shorts,Basic,Women,2,4.8,12.95
2577,Active,ExOfficio Women's Give-N-Go Full Cut Brief,ExOfficio,Women,2,10.7,24.99
2578,Active,Asics Women's Core Short Sleeve Shirt,ASICS,Women,1,9.9,24.99
2579,Active,adidas Women's Clima Core Jacket,adidas,Women,4,24.7,55
2580,Active,Duofold Women's Expedition Weight Crew Stretch Snug Fit Shirt,Duofold,Women,10,16.4,40.6
2581,Active,Icebreaker Women's Oasis Long Sleeve Crewe Top,Icebreaker,Women,1,51.04,109.99
2582,Active,Sporthill Womens XC Pant,SportHill,Women,7,51.34,119.95
2583,Active,Champion Women's Double Dry Fitness Long Sleeve Tee,Champion,Women,2,11.23,28
2584,Active,Champion Women's Double Dry Cotton Blend Boy Short,Champion,Women,2,9.57,22
2585,Active,Mountain Hardwear Women's Pyxis Hoody,Mountain Hardwear,Women,7,60.97,130
2586,Active,Darn Tough Vermont Women's Merino Wool Stripes Crew Light Socks,Darn Tough,Women,8,14.91,37.95
2587,Active,Capezio Women's Tank Leotard,Capezio,Women,1,7.76,16.8
2588,Active,Hue Women's Air Sport 3 Pair Pack Mini Crew Socks,HUE,Women,2,5.35,12
2589,Active,Women's Charged CottonÂ® Sassy Scoop T-Shirt Tops by Under Armour,Under Armour,Women,10,11.2,24.99
2590,Active,ExOfficio Women's BugsAway Chas'R Crew Long Sleeve Shirt,ExOfficio,Women,2,19.53,45
2591,Active,Hanes Sport Cotton Pullover 2 Pack,Hanes,Women,3,6.4,16.88
2592,Active,HANES Sport Women's Low Cut Socks - 6 Pairs - 415/6,Hanes,Women,3,3.86,10.38
2593,Active,Hue Women's Air Sport 3 Pair Pack No Show Socks,HUE,Women,2,4.72,12.49
2594,Active,Adidas Womens Lightweight Trefoil Track Jacket,adidas,Women,4,13.12,29.95
2595,Active,ASICS Women's Circuit 7 Warm-Up Long Sleeve Short,ASICS,Women,1,8.25,22
2596,Active,Beyond Yoga Women's Long Leggings,Beyond Yoga,Women,4,33.57,77
2597,Active,Thorlo Women's Pink Pad Breast Cancer Awareness Sock,Thorlo,Women,6,6,14.99
2598,Active,Champion Women's All Day Bra,Champion,Women,2,9.48,22
2599,Active,Adidas Womens Athletic 3-Stripes Zipped Hoodie Hooded Sweatshirt,adidas,Women,4,12.52,32.95
2600,Active,Nike Lady Pro Core II 2.5 Inch Compression Shorts,Nike,Women,7,10.67,24.99
2601,Active,Olga Womens Secret Hug Nylon Scoops Halfpant,Olga,Women,3,5.92,14.12
2602,Active,Spalding Women's Ankle Legging,Spalding,Women,1,10.25,25
2603,Active,3-Pack Tank Style Sport Bras Fruit of the Loom,Fruit of the Loom,Women,10,7.99,18
2604,Active,Champion Women's 6 Pack No Show Socks,Champion,Women,2,6.88,15.18
2605,Active,adidas Women's You're The One Full Zip Fleece Hoodie,adidas,Women,4,18.08,40
2606,Active,Champion Women's Double Dry Distance Underwire Bra #6209,Champion,Women,2,20.61,46
2607,Active,Capezio Women's Long Sleeve Unitard,Capezio,Women,1,19.48,41.98
2608,Active,Champion Women's Absolute Bike Short,Champion,Women,2,13.14,30
2609,Active,Columbia Sportswear Women's Storm Surge Pant,Columbia,Women,6,19.65,50
2610,Active,prAna Women's Julz Hoodie Top,prAna,Women,7,28.86,65
2611,Active,ExOfficio Women's Give-N-Go Boy Cut Brief,ExOfficio,Women,2,10.5,24.99
2612,Active,Bella Ladies Sheer Jersey Longer Length Tank Top. 8780,Bella,Women,4,8.16,19.99
2613,Active,Helly Hansen Women's Voss Pant,Helly Hansen,Women,2,12.51,30
2614,Active,Duofold Women's Mid Weight Crew Shirt,Duofold,Women,10,12.69,30
2615,Active,CW-X Women's Insulator Stabilyx Tights,CW-X,Women,6,45.72,120
2616,Active,New Balance Women's Tempo Long Sleeve Tee,New Balance,Women,3,13.92,30
2617,Active,Champion Women's Shape Long Top,Champion,Women,2,18.04,40
2618,Active,Columbia Womens Sleet To Street Parka,Columbia,Women,6,96.73,249.95
2619,Active,Champion Women's Sweetheart Empire Top,Champion,Women,2,13.16,35
2620,Active,Beyond Yoga Women's Long Curve Jacket,Beyond Yoga,Women,4,48.24,124
2621,Active,Hanes Cushioned Women's Athletic Socks - Low-Cut White 5-9,Hanes,Women,3,4.51,11.66
2622,Active,Champion Women's Shiny Seamless Sports Bra,Champion,Women,2,16.45,38
2623,Active,Champion Women's Shape Scoop,Champion,Women,2,18.45,46
2624,Active,Hot Chillys Women's Mid Volume Sock,Hot Chillys,Women,3,9.29,23
2625,Active,Smartwool Women's Midweight Pattern Crew,SmartWool,Women,2,56.04,119.99
2626,Active,Danskin Women's Drawcord Pant,Danskin,Women,2,16.7,35.99
2627,Active,Thorlo Women's Thin Cushion Walking Mini Crew Sock,Thorlo,Women,6,7.02,14.99
2628,Active,Nike Lady Dri-Fit UV Miler Short Sleeve T-Shirt,Nike,Women,7,18.97,40.45
2629,Active,Icebreaker Women's Tech Bodyfit 260 Top,Icebreaker,Women,1,68.17,170
2630,Active,AJs Retro Knee High Tube Socks,AJs,Women,2,3.83,8.75
2631,Active,injinji Yoga Toesocks,Injinji,Women,1,6.7,16
2632,Active,Wigwam Expedition Sock for Men and Women,Wigwam,Women,6,3.6,9.59
2633,Active,adidas Condivo 12 Training Pant - Womens - Black/White,adidas,Women,4,20.61,45
2634,Active,Smartwool NEW Women's PhD Outdoor Ultra Light Mini with ReliaWool,SmartWool,Women,2,6.84,15.95
2635,Active,Icebreaker Women's 260 Midweight Leggings,Icebreaker,Women,1,50.71,109.99
2636,Active,Capezio Women's Short Sleeve Leotard,Capezio,Women,1,8.17,19
2637,Active,ExOfficio Women's Give-N-Go Lacy Low Rise Bikini,ExOfficio,Women,2,8.56,20
2638,Active,Smartwool Women's Lightweight Crew,SmartWool,Women,2,47.52,109.99
2639,Active,Mountain Hardwear Women's Pyxis Vest,Mountain Hardwear,Women,7,32.47,85
2640,Active,Champion Women's Mesh Hot Short,Champion,Women,2,8.24,20
2641,Active,Fox Juniors Ricochet Zip Hoodie,Fox,Women,6,23.02,49.5
2642,Active,Capezio Women's V-Neck Camisole Leotard,Capezio,Women,1,10.99,24.64
2643,Active,Champion Women's Absolute Workout Jacket,Champion,Women,2,18.95,45
2644,Active,AJs Adult Striped Knee Socks,AJs,Women,2,3.66,8.5
2645,Active,Smartwool Women's Microweight Bottoms,SmartWool,Women,2,33.08,75
2646,Active,Champion Women's 6-Pack Performance Ankle Socks,Champion,Women,2,4.83,11.44
2647,Active,Fruit of the Loom 3-pack Spaghetti Strap Sport Bras with Lace Trim,Fruit of the Loom,Women,10,7.31,18
2648,Active,Life is Good Heart Four Seasons Shirt Womens,Life Is Good,Women,9,16.28,35
2649,Active,Gymnastics Stretch Shorts,Lizatards,Women,1,9.06,20
2650,Active,3-pack Shirred Front Sport Bras Fruit of the Loom,Fruit of the Loom,Women,10,8.12,18
2651,Active,Thorlo Women's Experia Ultra Lightweight Socks,Thorlo,Women,6,6.49,15.99
2652,Active,Cuddl Duds Women's V-neck Tank Sweater,Cuddl Duds,Women,1,11.24,24.65
2653,Active,Capezio Women's Long Sleeve Leotard,Capezio,Women,1,9.91,23.22
2654,Active,ANSAI Women's Mobile Warming Softshell Vest,ANSAI,Women,7,61.98,154.57
2655,Active,Smartwool Womens Hiking UL Crew,SmartWool,Women,2,10.26,22.95
2656,Active,Capezio Women's High-Neck Tank Leotard,Capezio,Women,1,8.25,19.5
2657,Active,Women's UA Seamless Shorty Bottoms by Under Armour,Under Armour,Women,10,11.57,26
2658,Active,Thorlo Women's Moderate Cushion Light  Hiking Mini Crew Sock with Coolmax,Thorlo,Women,6,6.6,14.99
2659,Active,MJ Soffe Juniors Team Shorty Short,MJ Soffe,Women,1,9.94,21.99
2660,Active,Port Authority Ladies Value Fleece Vest. L219,Port Authority,Women,6,9.3,24.99
2661,Active,Hard Tail Foldover Bootcut Yoga Pants with Hard Tail Logo,Hard Tail,Women,10,30.66,69.99
2662,Active,Danskin Women's Velourable Jacket,Danskin,Women,2,18.81,45
2663,Active,prAna Women's Bliss Capri,prAna,Women,7,25.82,56
2664,Active,Capezio Women's Halter Leotard,Capezio,Women,1,6.92,17
2665,Active,ExOfficio Women's BugsAway Baja Long Sleeve Shirt,ExOfficio,Women,2,39.11,99
2666,Active,Womenâ€™s UA Baseâ„¢ 4.0 Leggings Bottoms by Under Armour,Under Armour,Women,10,23.93,63.99
2667,Active,Glamorise Women's Active Comfort Wrap Bra,Glamorise,Women,6,15.04,31.99
2668,Active,Hanes Sport Women's Crew Socks 6 Pack # 417/6,Hanes,Women,3,4.6,10.58
2669,Active,Russell Athletic Women's Mid-Support Racerback Tank Top,Russell Athletic,Women,9,14.21,34.99
2670,Active,Icebreaker Women's Chakra Zip Bodyfit 200 Top,Icebreaker,Women,1,49.38,122.22
2671,Active,Champion Women's Absolute Workout Short Pant,Champion,Women,2,19.76,45
2672,Active,Spalding Women's Bootleg Pant,Spalding,Women,1,10.43,25
2673,Active,Life is good Jackie Lean on Me Women's T-Shirt,Life Is Good,Women,9,12.3,32.9
2674,Active,Shock Absorber Women's Extreme Support Classic Sports Bra #109,Shock Absorber,Women,1,23.19,59
2675,Active,Capezio Women's Boy Cut Short,Capezio,Women,1,4.97,11.76
2676,Active,Champion Women's Sweetheart Compression,Champion,Women,2,14.27,32
2677,Active,ASCIS Hydrology Low Socks (Pack of 3),ASICS,Women,1,7.99,16.99
2678,Active,Spalding Women's Seamless Basic Bra,Spalding,Women,1,4.99,11.26
2679,Active,Moving Comfort Women's Luna Bra,Moving Comfort,Women,3,22.52,52
2680,Active,Anita Women's Momentum Sport Bra,Anita,Women,5,26.77,69
2681,Active,Gold Toe Women's 3-Pack Wimbledon Athletic Turn-Cuff Sock,Gold Toe,Women,7,4.38,10
2682,Active,Woman Within Plus Size Sweat Pants easy fleece,Woman Within,Women,5,10.1,24.99
2683,Active,Hot Chillys Women's Micro-Elite Chamois 8K Crew Neck Top,Hot Chillys,Women,3,20.46,55
2684,Active,Pro-CottonÂ® Fleece Full Zip Hood,Russell Athletic,Women,9,9.27,24.99
2685,Active,Angelina Lady's Fleece Lined Crew neck Long Sleeves Thermal Top,Angelina,Women,8,6,16
2686,Active,Duofold Women's Mid Weight Bottom Base Layer Legging,Duofold,Women,10,12.91,28
2687,Active,adidas Women's Tiro 11 Training Jacket,adidas,Women,4,29.88,67
2688,Active,Thorlo Women's Moderate Cushion Fitness Crew Sock,Thorlo,Women,6,5.25,13.74
2689,Active,Danskin Women's V-Neck Placket Tee,Danskin,Women,2,9.6,25
2690,Active,Icebreaker Women's Long Sleeve Bodyfit 260 Crewe Top,Icebreaker,Women,1,44.7,100
2691,Active,ASCIS Intensity Low Socks (Pack of 3),ASICS,Women,1,6.18,13.65
2692,Active,Smartwool Women's Lightweight Bottom,SmartWool,Women,2,35.3,90.99
2693,Active,Moving Comfort Women's Rebound Racer Bra,Moving Comfort,Women,3,21.8,50
2694,Active,Life is good Wander Woman Women's Long Sleeve Shirt,Life Is Good,Women,9,14.52,37.8
2695,Active,Minus33 100% Merino Wool Base Layer 709 Expedition Weight Bottoms,Minus33 Merino Wool,Women,3,40.51,96
2696,Active,adidas Women's Clima Core Bra,adidas,Women,4,10.03,25
2697,Active,Calvin Klein Performance Women's Zipper Wrap,Calvin Klein Performance,Women,7,18.28,46.99
2698,Active,Woman Within Plus Size Petite Sweat Pants in easy fleece,Woman Within,Women,5,9.82,24.99
2699,Active,PT261 Women's Loose Form Fit Racer Back Performance Fitness Top-Great for Softball Tennis Running and Volleyball-Odor Protection and Moisture Management-Colors Black Red and Blue-Sizes SM-XXXL,Game Gear,Women,1,5.66,13
2700,Active,Authentic Pigment 9 oz Women's Pigment-Dyed Stretch Yoga Pants 1960,Authentic Pigment,Women,2,15.57,33.85
2701,Active,Women's Wintersweet Full Zip Fitted Hoody Tops by Under Armour,Under Armour,Women,10,30.45,74.99
2702,Active,Jillian Michaels Collection by K-Swiss Women's Slim Hoody,K-Swiss,Women,1,12.83,33.06
2703,Active,Everyday Yoga Pants (Tall Length),Fit Couture,Women,1,23,54
2704,Active,Gold Toe Women's 3-Pack Marathon Athletic Quarter Sock,Gold Toe,Women,7,3.78,10
2705,Active,Mens Champion Reverse Weave Closed-bottom Sweatpant - P1049,Champion,Women,2,30.48,76
2706,Active,Hot Chillys Women's La Montana Bottom,Hot Chillys,Women,3,25.61,65
2707,Active,Indera - Womens Thermal Long John Top 500LS White 23481,INDERA THERMALS,Women,7,6.49,15.75
2708,Active,prAna Women's Lolita Pant,prAna,Women,7,33.94,84
2709,Active,Royal Robbins Women's Zip N' Go Pant,Royal Robbins,Women,3,89.76,224.95
2710,Active,Danskin Women's Flounced Zip Front Jacket,Danskin,Women,2,21.58,52
2711,Active,Sport-Tek Ladies 1/4-Zip Sweatshirt. LST253,Sport-Tek,Women,1,17.24,36.91
2712,Active,Smartwool Women's Dancing Dots Sock,SmartWool,Women,2,8.4,19
2713,Active,Capezio Women's Camisole Leotard With Adjustable Straps,Capezio,Women,1,6.53,17.5
2714,Active,John Deere Womens JD Glitter Logo PO Fleece Hoodie-Green,John Deere,Women,9,13.56,33
2715,Active,Minus33 100% Merino Wool Base Layer 814 Women's MidWeight 1/4 Length Zip Top,Minus33 Merino Wool,Women,3,30.45,70
2716,Active,PUMA Women's Performance Striped Long Sleeve,PUMA,Women,6,12,29.99
2717,Active,Smartwool Women's PhD Smartloft Divide Full Zip,SmartWool,Women,2,82.8,200
2718,Active,Life is Good Women's Jackie Lounge Mug Long Sleeve Crusher Tee,Life Is Good,Women,9,15.58,35
2719,Active,Canada Goose Women's Solaris,Canada Goose,Women,1,261.32,695
2720,Active,SKINS Women's Ry400 Recovery Long Tights,Skins,Women,1,35.96,85.61
2721,Active,Danskin Women's Boy Cut Short,Danskin,Women,2,5.64,12.99
2722,Active,Beyond Yoga Women's Knee Length Legging,Beyond Yoga,Women,4,29.96,66
2723,Active,The North Face Denali Down Womens Jacket 2013,The North Face,Women,3,395.51,903
2724,Active,Champion Women's Training Knee Pant,Champion,Women,2,9,24
2725,Active,Splendid Women's Active Pullover,Splendid,Women,10,35.11,88
2726,Active,Barely There Microfiber Crop Top Bra,Barely There,Women,9,7.7,17.82
2727,Active,adidas Women's Climalite II No Show Socks (2-Pack),adidas,Women,4,4.86,11.12
2728,Active,Valmont Zip-Front Sports Bra Style 1611A,Valmont,Women,1,7.84,20
2729,Active,Women's Cycling Knickers Padded Spandex Capri,Aero Tech Designs,Women,10,16.86,39.95
2730,Active,Danskin Women's Active Ankle Legging With Shirring Detail,Danskin,Women,2,11,25
2731,Active,Hanes Sport Women's No Show Socks 6 Pack # 418/6,Hanes,Women,3,3.94,10.11
2732,Active,ExOfficio BugsAway Chas'r Short-Sleeve Tee,ExOfficio,Women,2,14.11,35
2733,Active,adidas Women's Response Ts Pant,adidas,Women,4,11.55,30
2734,Active,Devon & Jones Women's Short Sleeve Dri-Fast Advantage Pique Polo Golf Shirt DG380W,Devon & Jones,Women,7,13.36,30.58
2735,Active,Canada Goose Women's Freestyle Vest,Canada Goose,Women,1,105.6,275
2736,Active,alo Women's Color Blocked Fitted Waist Pant,alo Sport,Women,6,26.96,59
2737,Active,Pro-CottonÂ® Fleece Pullover Hood,Russell Athletic,Women,9,10.07,24.99
2738,Active,Disney Eeyore Hoodie Zip Up Jacket Fleece Plus Size Navy Blue,Disney,Women,3,10.7,25
2739,Active,ASICS Women's Hydrology Low Sock,ASICS,Women,1,6.58,16.99
2740,Active,Skirt Sports Women's Tough Girl Skirt,Skirt Sports,Women,10,37.44,90
2741,Active,Champion Wms Absolute Workout Bermuda Short,Champion,Women,2,14.15,36
2742,Active,Soybu Women's Killer Caboose Performance Pant,Soybu,Women,3,18.17,39.5
2743,Active,Smartwool Women's Midweight Pattern Zip T,SmartWool,Women,2,49.94,110
2744,Active,ExOfficio Give-N-Go Lacy Shelf Bra Cami,ExOfficio,Women,2,18.48,40
2745,Active,Capezio Women's Turtleneck Long Sleeve Top,Capezio,Women,1,10.44,23
2746,Active,Adidas Ladies 3-stripe Long Sleeve Athletic Tee,adidas,Women,4,7.6,19.95
